timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1831.031,-7.287295,112.796107,0.29,19.14,18.98,4.49,0.43,290.61,0.57,1500,1500,11.98,10.85,4,0,0.333584779881543,0,-2451398.90098894,5832756.88807888,-803659.921688511,-1.15799104680181e-10,0.331776429200123,-8.94375371679468e-09
1831.131,-7.287295,112.796107,0.22,18.12,18.15,4.55,0.44,290.55,0.51,1500,1559,11.97,10.9,4,0,0.333584779881543,0,-2451398.90098894,5832756.88807888,-803659.921688511,-1.15799104680181e-10,0.331776429200123,-8.94375371679468e-09
1831.231,-7.287294,112.796107,0.2,20.98,19.82,4.59,0.43,290.45,0.42,1500,1500,11.87,10.83,4,0,0.444779706541644,0,-2451398.90642414,5832756.90101116,-803659.811989665,3.84769712619137e-10,0.442368572390425,-1.64651701925478e-08
1831.331,-7.287294,112.796107,0.2,20.15,20.05,4.61,0.4,290.33,0.29,1559,1559,11.83,10.9,4,0,0.444779706541644,0,-2451398.90642414,5832756.90101116,-803659.811989665,3.84769712619137e-10,0.442368572390425,-1.64651701925478e-08
1831.431,-7.287294,112.796107,0.16,20.21,20.83,4.67,0.38,290.17,0.14,1559,1559,11.94,10.83,4,0,0.444779706541644,0,-2451398.90642414,5832756.90101116,-803659.811989665,3.84769712619137e-10,0.442368572390425,-1.64651701925478e-08
1831.531,-7.287294,112.796107,0.21,20.44,19.99,4.75,0.41,290,-0.02,1620,1620,11.94,10.89,4,0,0.444779706541644,0,-2451398.90642414,5832756.90101116,-803659.811989665,3.84769712619137e-10,0.442368572390425,-1.64651701925478e-08
1831.631,-7.287294,112.796107,0.19,20.56,20.59,4.76,0.46,289.8,-0.23,1679,1620,11.99,10.92,4,0,0.444779706541644,0,-2451398.90642414,5832756.90101116,-803659.811989665,3.84769712619137e-10,0.442368572390425,-1.64651701925478e-08
1831.731,-7.287294,112.796107,0.21,20.21,20.47,4.62,0.5,289.56,-0.47,1679,1679,12,10.93,4,0,0.444779706541644,0,-2451398.90642414,5832756.90101116,-803659.811989665,3.84769712619137e-10,0.442368572390425,-1.64651701925478e-08
1831.831,-7.287293,112.796107,0.17,20.68,20.47,4.41,0.49,289.3,-0.73,1679,1679,11.86,10.89,4,0,0.555974633201746,0,-2451398.91185933,5832756.91394345,-803659.702290819,2.67620509086797e-11,0.552960715534956,-2.43445156533628e-08
1831.931,-7.287293,112.796107,0.26,20.62,20.53,4.31,0.46,288.99,-1.04,1740,1800,11.83,10.93,4,0,0.555974633201746,0,-2451398.91185933,5832756.91394345,-803659.702290819,2.67620509086797e-11,0.552960715534956,-2.43445156533628e-08
