timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
3577.714,-7.286455,112.795828,0.6,-0.31,-1.86,3.67,1.54,188.98,0,3719,3780,12.32,11.76,0,0.330890900545883,0.111194926660101,0,-2451375.06378553,5832779.68753971,-803567.774573648,0.331279411959977,0.110592138040965,-9.49642712556875e-09
3577.814,-7.286455,112.795829,0.66,-0.19,-0.85,3.75,1.61,188.45,0,3840,3840,12.36,12.02,0,0.441187866872039,0.111194926660101,0,-2451375.16558674,5832779.64475514,-803567.774573648,0.441705883183986,0.110592137198902,-1.60821118731086e-08
3577.914,-7.286455,112.795829,0.52,0.21,-1.56,3.76,1.69,187.92,0,3840,3900,12.07,11.97,0,0.441187866872039,0.111194926660101,0,-2451375.16558674,5832779.64475514,-803567.774573648,0.441705883183986,0.110592137198902,-1.60821118731086e-08
3578.014,-7.286455,112.79583,0.51,1.23,-2.33,3.74,1.76,187.38,0,3900,3959,12.24,11.99,0,0.551484833198195,0.111194926660101,0,-2451375.26738795,5832779.60197057,-803567.774573648,0.552132353412517,0.110592136047521,-2.50869370919254e-08
3578.114,-7.286455,112.795831,0.54,0.45,1.52,3.69,1.85,186.84,0,3900,3959,12.26,11.97,0,0.661781801091766,0.111194926660101,0,-2451375.36918916,5832779.559186,-803567.774573648,0.662558826079883,0.110592134769883,-3.50792008860928e-08
3578.214,-7.286455,112.795832,0.67,0.21,-1.86,3.66,1.9,186.27,0,3959,3959,12.35,12.06,0,0.772078767417922,0.111194926660101,0,-2451375.47099037,5832779.51640143,-803567.774573648,0.772985296103065,0.110592133223173,-4.71758486251389e-08
3578.314,-7.286455,112.795832,0.67,0.99,-2.33,3.76,1.93,185.69,0,4019,3959,12.29,12.03,0,0.772078767417922,0.111194926660101,0,-2451375.47099037,5832779.51640143,-803567.774573648,0.772985296103065,0.110592133223173,-4.71758486251389e-08
3578.414,-7.286454,112.795833,0.7,0.51,-1.2,3.96,1.97,185.08,0,4019,4019,12.17,11.97,0,0.882375733744078,0.222389853320203,0,-2451375.57822609,5832779.48654769,-803567.664874601,0.883411769192152,0.221184270076528,-6.50425611287142e-08
3578.514,-7.286454,112.795834,0.9,0.45,-1.86,4.09,2.03,184.46,0,4019,4080,12.37,12,0,0.992672700070235,0.222389853320203,0,-2451375.68002729,5832779.44376311,-803567.664874601,0.993838239370824,0.221184268025596,-8.10826761982186e-08
3578.614,-7.286454,112.795835,0.98,0.75,-1.68,4.09,2.08,183.85,0,4019,4019,12.12,11.99,0,1.10296966639639,0.222389853320203,0,-2451375.7818285,5832779.40097853,-803567.664874601,1.1042647110613,0.221184265670865,-9.94987627428445e-08
3578.714,-7.286454,112.795835,0.86,0.99,-1.62,4.05,2.11,183.23,0,4019,4019,12.36,12.04,0,1.10296966639639,0.222389853320203,0,-2451375.7818285,5832779.40097853,-803567.664874601,1.1042647110613,0.221184265670865,-9.94987627428445e-08
3578.814,-7.286454,112.795836,0.8,0.04,-1.02,4.03,2.12,182.6,0,4019,4080,12.46,12.04,0,1.21326663272255,0.222389853320203,0,-2451375.8836297,5832779.35819395,-803567.664874601,1.21469118096618,0.221184263092828,-1.19661307820818e-07
3578.914,-7.286454,112.795837,0.96,0.57,-1.62,4.07,2.11,181.97,0,4019,4019,12.39,12.05,0,1.32356360061612,0.222389853320203,0,-2451375.98543091,5832779.31540937,-803567.664874601,1.32511765410002,0.221184260302523,-1.41483973495338e-07
3579.014,-7.286453,112.795838,1.06,0.04,-1.86,4.13,2.1,181.33,0,4019,4019,12.12,12.03,0,1.43386056694227,0.333584779980304,0,-2451376.09266662,5832779.28555562,-803567.555175554,1.43554412736318,0.331776396461257,-1.69372660431544e-07
3579.114,-7.286453,112.795839,1.08,2.3,-0.07,4.21,2.09,180.68,0,4019,4080,12.29,12,0,1.54415753326843,0.333584779980304,0,-2451376.19446783,5832779.24277103,-803567.555175554,1.5459705990038,0.331776393206976,-1.9482403693788e-07
3579.214,-7.286453,112.79584,0.98,0.81,-1.86,4.28,2.08,180.01,0,4019,4019,12.13,12.02,0,1.65445449959459,0.333584779980304,0,-2451376.29626903,5832779.19998644,-803567.555175554,1.65639706964895,0.331776389643376,-2.22694553721203e-07
3579.314,-7.286453,112.795841,1.03,0.27,-1.68,4.31,2.09,179.35,0,4019,4080,12.13,12.02,0,1.76475146592074,0.333584779980304,0,-2451376.39807023,5832779.15720185,-803567.555175554,1.76682354137661,0.331776385753096,-2.53120004879703e-07
3579.414,-7.286453,112.795842,0.94,-0.19,-0.96,4.3,2.09,178.68,0,3959,4019,12.12,11.89,0,1.8750484322469,0.333584779980304,0,-2451376.49987143,5832779.11441727,-803567.555175554,1.87725001181641,0.331776381794168,-2.8408234434979e-07
3579.514,-7.286453,112.795843,1.16,0.57,-1.26,4.28,2.09,178.02,0,3959,3959,12.46,12.04,0,1.98534540014047,0.333584779980304,0,-2451376.60167263,5832779.07163267,-803567.555175554,1.98767648498743,0.331776377468313,-3.17914374638184e-07
3579.614,-7.286453,112.795844,1.12,0.81,-1.14,4.26,2.09,177.35,0,3959,4019,11.94,11.99,0,2.09564236646663,0.333584779980304,0,-2451376.70347383,5832779.02884808,-803567.555175554,2.09810295680213,0.331776372942034,-3.53313900726404e-07
3579.714,-7.286453,112.795845,1.1,0.04,-1.02,4.27,2.08,176.68,0,3959,4019,12.02,12.01,0,2.20593933279278,0.333584779980304,0,-2451376.80527503,5832778.98606348,-803567.555175554,2.20852942683122,0.331776368192449,-3.90459885125927e-07
3579.814,-7.286453,112.795846,1.16,-0.31,-1.97,4.34,2.04,176.01,0,3959,4019,12.1,11.97,0,2.31623629911894,0.333584779980304,0,-2451376.90707622,5832778.94327889,-803567.555175554,2.31895589880142,0.331776363161948,-4.29802878433583e-07
3579.914,-7.286453,112.795848,1.37,0.45,-1.97,4.42,2.01,175.34,0,3959,4019,12.36,12.05,0,2.53683023333866,0.333584779980304,0,-2451377.11067862,5832778.85770969,-803567.555175554,2.53980884282885,0.331776352464947,-5.1346293975657e-07
3580.014,-7.286453,112.795849,1.22,0.57,-1.56,4.51,1.98,174.67,0,4019,4080,12.08,11.97,0,2.64712719966482,0.333584779980304,0,-2451377.21247981,5832778.81492508,-803567.555175554,2.65023531273963,0.331776346684034,-5.58674821550531e-07
3580.114,-7.286453,112.79585,1.32,0.21,-1.2,4.61,1.97,174,0,4080,4080,12.36,12.01,0,2.75742416599098,0.333584779980304,0,-2451377.31428101,5832778.77214048,-803567.555175554,2.76066178465997,0.331776340753981,-6.05053104653364e-07
3580.214,-7.286453,112.795851,1.3,0.81,-0.96,4.69,1.95,173.33,0,4019,4080,12.37,11.98,0,2.86772113231713,0.333584779980304,0,-2451377.4160822,5832778.72935587,-803567.555175554,2.87108825515554,0.331776334491729,-6.54029491044261e-07
3580.314,-7.286453,112.795851,1.3,0.45,-2.39,4.71,1.93,172.65,0,4019,4080,12.19,12.06,0,2.86772113231713,0.333584779980304,0,-2451377.4160822,5832778.72935587,-803567.555175554,2.87108825515554,0.331776334491729,-6.54029491044261e-07
3580.414,-7.286454,112.795853,1.15,-0.13,-6.67,4.64,1.9,171.96,0,4019,4080,12.04,11.97,0,3.08831506496945,0.222389853320203,0,-2451377.61425007,5832778.63085583,-803567.664874601,3.09194119052362,0.221184182084711,-7.53216832807824e-07
3580.514,-7.286454,112.795855,1.22,0.04,-0.9,4.54,1.88,171.28,0,4019,4080,12.21,12.04,0,3.30890899918917,0.222389853320203,0,-2451377.81785245,5832778.5452866,-803567.664874601,3.31279413356149,0.221184167875517,-8.64345371401343e-07
3580.614,-7.286454,112.795856,1.38,0.27,-0.67,4.52,1.85,170.6,0,4080,4080,12.04,11.97,0,3.41920596551533,0.222389853320203,0,-2451377.91965364,5832778.50250199,-803567.664874601,3.423220605519,0.221184160409915,-9.22733019007027e-07
3580.714,-7.286454,112.795857,1.29,-0.07,-1.97,4.57,1.81,169.91,0,4019,4080,12.17,11.95,0,3.52950293184148,0.222389853320203,0,-2451378.02145483,5832778.45971737,-803567.664874601,3.53364707533008,0.221184152829899,-9.82015480391341e-07
3580.814,-7.286454,112.795858,1.26,-0.19,-1.56,4.66,1.77,169.22,0,4019,4080,12.36,12.02,0,3.63979989816764,0.222389853320203,0,-2451378.12325602,5832778.41693275,-803567.664874601,3.6440735465845,0.22118414481431,-1.04470452101657e-06
3580.914,-7.286454,112.79586,1.49,-0.55,-1.14,4.72,1.74,168.54,0,4080,4080,12.42,12.04,0,3.86039383238737,0.222389853320203,0,-2451378.32685839,5832778.33136351,-803567.664874601,3.86492648960969,0.221184128170014,-1.17487771390812e-06
