timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1996.831,-7.287179,112.796187,0.38,-40.06,-40.35,4.87,0.53,344.8,0,2279,2220,11.86,10.89,0,-0.772077511451252,0.555974633201746,0,-2451407.67553168,5832754.9654071,-803647.196620821,-0.772984055677474,0.552960706874931,-7.02525593809789e-08
1996.931,-7.287179,112.796186,0.51,-38.81,-40.11,4.87,0.52,346.19,0,2279,2220,11.94,10.89,0,-0.882374298577515,0.555974633201746,0,-2451407.5737309,5832755.00819223,-803647.196620821,-0.883410349562459,0.552960705001099,-8.49061179697408e-08
1997.031,-7.287178,112.796186,0.45,-40.06,-40.29,4.85,0.52,347.62,0,2220,2279,11.97,10.86,0,-0.882374298577515,0.667169559861847,0,-2451407.57916603,5832755.02112431,-803647.086921948,-0.883410351556069,0.663552847473402,-9.55151427117773e-08
1997.131,-7.287178,112.796186,0.49,-40.3,-40.17,4.79,0.53,349.09,0,2279,2279,11.92,10.89,0,-0.882374298577515,0.667169559861847,0,-2451407.57916603,5832755.02112431,-803647.086921948,-0.883410351556069,0.663552847473402,-9.55151427117773e-08
1997.231,-7.287178,112.796185,0.48,-40.24,-39.87,4.71,0.53,350.57,0,2220,2279,11.88,10.84,0,-0.99267108727119,0.667169559861847,0,-2451407.47736525,5832755.06390944,-803647.086921948,-0.993836645938785,0.663552845444894,-1.11378272743545e-07
1997.331,-7.287178,112.796185,0.46,-39.34,-39.46,4.63,0.53,352.07,0,2220,2220,11.94,10.89,0,-0.99267108727119,0.667169559861847,0,-2451407.47736525,5832755.06390944,-803647.086921948,-0.993836645938785,0.663552845444894,-1.11378272743545e-07
1997.431,-7.287178,112.796184,0.54,-40.65,-39.99,4.58,0.52,353.61,0,2220,2279,11.82,10.85,0,-1.10296787439745,0.667169559861847,0,-2451407.37556447,5832755.10669457,-803647.086921948,-1.10426294045839,0.663552843152808,-1.29302615364812e-07
1997.531,-7.287177,112.796184,0.5,-40.06,-40.17,4.56,0.53,355.18,0,2159,2279,11.85,10.86,0,-1.10296787439745,0.778364486521948,0,-2451407.3809996,5832755.11962664,-803646.977223074,-1.10426294301817,0.774144985800547,-1.42210883583016e-07
1997.631,-7.287177,112.796183,0.5,-39.82,-40.11,4.54,0.53,356.78,0,2220,2220,11.89,10.86,0,-1.21326466152372,0.778364486521948,0,-2451407.27919882,5832755.16241177,-803646.977223074,-1.21468923602595,0.774144983204634,-1.62511184190195e-07
1997.731,-7.287177,112.796183,0.51,-39.94,-39.93,4.57,0.51,358.39,0,2159,2220,11.93,10.89,0,-1.21326466152372,0.778364486521948,0,-2451407.27919882,5832755.16241177,-803646.977223074,-1.21468923602595,0.774144983204634,-1.62511184190195e-07
1997.831,-7.287177,112.796182,0.52,-40.41,-39.87,4.57,0.5,0.02,0,2159,2279,11.93,10.86,0,-1.32356144864998,0.778364486521948,0,-2451407.17739803,5832755.2051969,-803646.977223074,-1.32511553039004,0.774144980408275,-1.84378986703426e-07
1997.931,-7.287177,112.796182,0.5,-39.34,-40.11,4.53,0.49,1.68,0,2159,2340,11.94,10.89,0,-1.32356144864998,0.778364486521948,0,-2451407.17739803,5832755.2051969,-803646.977223074,-1.32511553039004,0.774144980408275,-1.84378986703426e-07
1998.031,-7.287177,112.796182,0.58,-40.71,-39.99,4.47,0.49,3.34,0,2159,2279,11.94,10.86,0,-1.32356144864998,0.778364486521948,0,-2451407.17739803,5832755.2051969,-803646.977223074,-1.32511553039004,0.774144980408275,-1.84378986703426e-07
1998.131,-7.287177,112.796181,0.51,-36.84,-37.38,4.41,0.48,5.02,0,2159,2279,11.94,10.78,0,-1.43385823577624,0.778364486521948,0,-2451407.07559725,5832755.24798202,-803646.977223074,-1.43554182367159,0.774144977285204,-2.08801712434092e-07
1998.231,-7.287176,112.796181,0.49,-19.65,-20.33,4.35,0.48,6.71,0,2159,2279,12.02,10.55,0,-1.43385823577624,0.88955941318205,0,-2451407.08103238,5832755.26091409,-803646.8675242,-1.43554182679754,0.884737119761954,-2.23964924730979e-07
1998.331,-7.287176,112.79618,0.54,-4.65,-7.26,4.18,0.51,8.38,0,2159,2340,11.94,10.71,0,-1.5441550229025,0.88955941318205,0,-2451406.97923159,5832755.30369922,-803646.8675242,-1.5459681214354,0.884737116438438,-2.49955152312187e-07
1998.431,-7.287176,112.79618,0.55,9.97,2.71,3.77,0.54,9.95,0,2100,2279,11.94,10.89,0,-1.5441550229025,0.88955941318205,0,-2451406.97923159,5832755.30369922,-803646.8675242,-1.5459681214354,0.884737116438438,-2.49955152312187e-07
1998.531,-7.287176,112.796179,0.55,31.75,31.7,3.08,0.58,11.38,0,2159,2279,12.04,10.63,0,-1.65445181159618,0.88955941318205,0,-2451406.87743081,5832755.34648434,-803646.8675242,-1.65639441657099,0.884737112960247,-2.77154951391911e-07
1998.631,-7.287176,112.796179,0.56,32.05,30.69,2.32,0.59,12.64,0,2159,2340,11.92,10.78,0,-1.65445181159618,0.88955941318205,0,-2451406.87743081,5832755.34648434,-803646.8675242,-1.65639441657099,0.884737112960247,-2.77154951391911e-07
1998.731,-7.287176,112.796178,0.53,19.25,16.49,1.98,0.55,13.72,0,2159,2340,11.96,10.69,0,-1.76474859872244,0.88955941318205,0,-2451406.77563002,5832755.38926946,-803646.8675242,-1.76682071105333,0.884737109132458,-3.07088638809572e-07
1998.831,-7.287176,112.796178,0.5,22.23,22.31,2.35,0.52,14.69,0,2159,2279,11.97,10.3,0,-1.76474859872244,0.88955941318205,0,-2451406.77563002,5832755.38926946,-803646.8675242,-1.76682071105333,0.884737109132458,-3.07088638809572e-07
1998.931,-7.287176,112.796177,0.55,24.67,25.52,3.35,0.49,15.56,0,2159,2220,11.88,10.82,0,-1.87504538584871,0.88955941318205,0,-2451406.67382924,5832755.43205458,-803646.8675242,-1.87724700481398,0.884737105086862,-3.38725608520218e-07
1999.031,-7.287176,112.796177,0.57,27.76,25.52,4.32,0.47,16.27,0,2159,2279,12.07,10.49,0,-1.87504538584871,0.88955941318205,0,-2451406.67382924,5832755.43205458,-803646.8675242,-1.87724700481398,0.884737105086862,-3.38725608520218e-07
1999.131,-7.287176,112.796176,0.51,26.1,24.03,4.77,0.47,16.86,0,2159,2279,12.08,10.37,0,-1.98534217297497,0.88955941318205,0,-2451406.57202845,5832755.47483969,-803646.8675242,-1.98767329914081,0.884737100754801,-3.72602755829843e-07
1999.231,-7.287176,112.796176,0.6,32.34,33.24,4.58,0.48,17.34,0,2220,2220,11.98,10.83,0,-1.98534217297497,0.88955941318205,0,-2451406.57202845,5832755.47483969,-803646.8675242,-1.98767329914081,0.884737100754801,-3.72602755829843e-07
1999.331,-7.287176,112.796175,0.6,40.32,40.01,3.77,0.49,17.66,0,2159,2220,11.83,10.86,0,-2.09563896010123,0.88955941318205,0,-2451406.47022766,5832755.51762481,-803646.8675242,-2.0980995926775,0.884737096336721,-4.07152579054437e-07
1999.431,-7.287176,112.796175,0.61,40.32,40.84,2.87,0.49,17.84,0,2220,2279,11.96,10.85,0,-2.09563896010123,0.88955941318205,0,-2451406.47022766,5832755.51762481,-803646.8675242,-2.0980995926775,0.884737096336721,-4.07152579054437e-07
1999.531,-7.287176,112.796174,0.63,40.62,40.72,2.44,0.48,17.92,0,2220,2279,11.99,10.94,0,-2.20593574879491,0.88955941318205,0,-2451406.36842687,5832755.56040992,-803646.8675242,-2.20852588892681,0.884737091517751,-4.44837405980114e-07
1999.631,-7.287176,112.796173,0.57,42.28,42.09,2.75,0.46,17.91,0,2279,2279,11.96,10.55,0,-2.31623253592117,0.88955941318205,0,-2451406.26662608,5832755.60319503,-803646.8675242,-2.31895218237643,0.884737086463609,-4.84361295363667e-07
1999.731,-7.287176,112.796173,0.62,14.02,14.53,3.66,0.45,17.83,0,2279,2220,11.93,10.81,0,-2.31623253592117,0.88955941318205,0,-2451406.26662608,5832755.60319503,-803646.8675242,-2.31895218237643,0.884737086463609,-4.84361295363667e-07
1999.831,-7.287177,112.796172,0.6,7.77,8.89,4.82,0.43,17.73,0,2279,2279,11.88,10.8,0,-2.42652932304743,0.778364486521948,0,-2451406.15939017,5832755.63304807,-803646.977223074,-2.42937847190996,0.774144938846699,-5.09394648198769e-07
1999.931,-7.287177,112.796172,0.62,27.05,27.95,5.63,0.43,17.59,0,2279,2279,11.87,10.7,0,-2.42652932304743,0.778364486521948,0,-2451406.15939017,5832755.63304807,-803646.977223074,-2.42937847190996,0.774144938846699,-5.09394648198769e-07
2000.031,-7.287177,112.796171,0.61,41.21,36.86,5.55,0.43,17.38,0,2279,2220,12.04,10.39,0,-2.5368261101737,0.778364486521948,0,-2451406.05758938,5832755.67583318,-803646.977223074,-2.53980476520406,0.774144933288286,-5.52861997585308e-07
2000.131,-7.287177,112.796171,0.61,10.63,8.71,4.64,0.45,17.09,0,2279,2220,11.86,10.86,0,-2.5368261101737,0.778364486521948,0,-2451406.05758938,5832755.67583318,-803646.977223074,-2.53980476520406,0.774144933288286,-5.52861997585308e-07
2000.231,-7.287177,112.79617,0.72,2.42,1.64,3.63,0.48,16.79,0,2279,2279,11.85,10.78,0,-2.64712289729996,0.778364486521948,0,-2451405.95578859,5832755.71861829,-803646.977223074,-2.65023105942518,0.774144927552312,-5.97717883479842e-07
2000.331,-7.287177,112.79617,0.5,0.45,0.69,3.21,0.52,16.51,0,2279,2279,11.88,10.83,0,-2.64712289729996,0.778364486521948,0,-2451405.95578859,5832755.71861829,-803646.977223074,-2.65023105942518,0.774144927552312,-5.97717883479842e-07
2000.431,-7.287177,112.796169,0.69,0.45,1.1,3.61,0.52,16.26,0,2279,2220,11.85,10.89,0,-2.75741968442622,0.778364486521948,0,-2451405.85398779,5832755.76140339,-803646.977223074,-2.76065735292462,0.77414492159853,-6.44277051445319e-07
2000.531,-7.287177,112.796168,0.6,0.57,0.63,4.52,0.5,16.04,0,2279,2220,11.99,10.83,0,-2.8677164731199,0.778364486521948,0,-2451405.752187,5832755.8041885,-803646.977223074,-2.87108364906822,0.774144915375647,-6.92940616955906e-07
2000.631,-7.287177,112.796168,0.62,0.45,1.1,5.43,0.46,15.82,0,2159,2220,11.96,10.89,0,-2.8677164731199,0.778364486521948,0,-2451405.752187,5832755.8041885,-803646.977223074,-2.87108364906822,0.774144915375647,-6.92940616955906e-07
2000.731,-7.287177,112.796167,0.72,0.45,0.69,5.85,0.43,15.61,0,2220,2279,11.86,10.89,0,-2.97801326024616,0.778364486521948,0,-2451405.65038621,5832755.8469736,-803646.977223074,-2.981509941622,0.774144908831574,-7.44115920950361e-07
2000.831,-7.287178,112.796167,0.66,0.21,1.05,5.6,0.45,15.42,0,2220,2220,11.98,10.89,0,-2.97801326024616,0.667169559861847,0,-2451405.64495108,5832755.83404152,-803647.086921948,-2.98150993490623,0.663552766149109,-7.31479213395003e-07
2000.931,-7.287178,112.796166,0.64,0.45,1.16,4.87,0.48,15.24,0,2159,2220,11.88,10.84,0,-3.08831004737242,0.667169559861847,0,-2451405.54315029,5832755.87682662,-803647.086921948,-3.09193622960645,0.663552759490609,-7.83549343158496e-07
2001.031,-7.287178,112.796165,0.76,2.18,0.87,4.07,0.52,15.08,0,2220,2279,11.97,10.9,0,-3.19860683449868,0.667169559861847,0,-2451405.44134949,5832755.91961172,-803647.086921948,-3.20236252236556,0.663552752551168,-8.37816465731889e-07
2001.131,-7.287178,112.796165,0.78,1.23,0.69,3.66,0.53,14.94,0,2220,2279,11.96,10.86,0,-3.19860683449868,0.667169559861847,0,-2451405.44134949,5832755.91961172,-803647.086921948,-3.20236252236556,0.663552752551168,-8.37816465731889e-07
2001.231,-7.287178,112.796164,0.61,0.63,1.16,3.86,0.52,14.82,0,2159,2220,11.97,10.85,0,-3.30890362162495,0.667169559861847,0,-2451405.3395487,5832755.96239681,-803647.086921948,-3.31278881654943,0.663552745279492,-8.94681696700372e-07
2001.331,-7.287178,112.796163,0.81,0.57,0.75,4.52,0.5,14.7,0,2279,2279,11.85,10.85,0,-3.41920040875121,0.667169559861847,0,-2451405.2377479,5832756.00518191,-803647.086921948,-3.42321510958231,0.663552737812893,-9.53071244341741e-07
