v,r,x_ENU,y_ENU,psi,delta,rpm
0.24350080031781,0.120427718387446,-5.4108883654909,0.331776134440081,6.56243798749868,-0.704240353179712,2249.5
0.0429544976244807,0.132645023151681,-5.52131465762187,0.331776122280356,6.57570248981384,-0.697520835559534,2220
0.266822645961249,0.14311699866334,-5.63174095110915,0.331776109920186,6.59001418968019,-0.700138829437525,2220
0.280017670383267,0.157079632679641,-5.63174095110915,0.331776109920186,6.60572215294814,-0.421497014356631,2249.5
0.0119374034495811,0.167551608191606,-5.74216724344545,0.331776097365093,6.62247731376728,-0.179245314179818,2280
0.023149612774044,0.160570291183258,-5.85259353677722,0.331776084500651,6.63853434288563,0.116326194645422,2279
0.113247406427848,0.146607657167657,-5.85259352358486,0.221183941780513,6.65319510860238,0.0971275728734844,2279
0.125223029494043,0.132645023151389,-5.96301981705351,0.221183928652492,6.66645961091754,0.157341432067289,2309.5
0.0507829452888479,0.116937059883728,-6.0734461105906,0.221183915392682,6.6781533169059,0.188931891528386,2280
0.348012258964921,0.0994837673637611,-6.18387240261587,0.221183901829044,6.68810169364227,0.239284640448423,2279
0.152241130450517,0.0837758040956172,-6.18387240261587,0.221183901829044,6.69647927405184,0.268867971269727,2279
0.0677885481344387,0.0610865238198533,-6.2942986956366,0.221183887956057,6.70258792643382,0.338855674274699,2280
0.0709425792264075,0.0453785605517967,-6.40472497338697,0.11059173134557,6.70712578248901,0.35089844611346,2309.5
0.164293436137293,0.0279252680319329,-6.40472497338697,0.11059173134557,6.7099183092922,0.465915643819886,2279
-0.0360217759281057,0.0104719755119748,-6.51515126661303,0.110591717077214,6.7109655068434,0.44942228238854,2220
0.0731252855222015,-0.00698131700796736,-6.62557755961513,0.110591702436376,6.7102673751426,0.526740368251889,2249.5
0.162417046878973,-0.0244346095279413,-6.73600383791305,-4.54766526492012e-07,6.70782391418981,0.536077879750058,2249.5
0.158662144923262,-0.041887902047813,-6.73600383791305,-4.54766526492012e-07,6.70363512398502,0.601353193774646,2220
-0.13778830573339,-0.0558505360638659,-6.84643012947177,-4.69842981076773e-07,6.69805007037864,0.619591884457987,2249.5
0.0597760311314629,-0.0698131700798323,-6.95685642195751,-4.85096995572754e-07,6.69106875337066,0.617497489355594,2280
0.139847203861267,-0.0837758040956172,-6.95685640653164,-0.110592627530444,6.68269117296109,0.617497489355594,2280
0.130888111181388,-0.09948376736377,-7.06728269793484,-0.11059264311117,6.67274279622472,0.621162680784782,2249.5
-0.166040577812971,-0.108210413623503,-7.17770899191378,-0.110592658829209,6.66192175486236,0.622209878335978,2249.5
0.110092501458928,-0.122173047639707,-7.28813528316147,-0.110592674914208,6.6497044500984,0.622209878335978,2280
0.0980920563530643,-0.13264502315169,-7.28813526694546,-0.22118481754915,6.63643994778324,0.62168627956038,2280
0.0114497995211577,-0.146607657167323,-7.39856155912017,-0.221184833811709,6.62177918206649,0.61854468690679,2249.5
0.000478265319115045,-0.157079632679632,-7.5089878501439,-0.221184850269191,6.60607121879854,0.623257075887175,2249.5
0.0554925328291801,-0.165806278939243,-7.5089878501439,-0.221184850269191,6.58949059090459,0.617497489355594,2249.5
0.0393024852355946,-0.178023583703581,-7.61941414216309,-0.221184867036023,6.57168823253425,0.623257075887175,2249.5
-0.0365661495358751,-0.18675022996356,-7.72984041665978,-0.331777026790567,6.55301320953791,0.62168627956038,2249.5
0.00450605419124872,-0.195476876223095,-7.84026670981132,-0.331777044130326,6.53346552191557,0.618021088131192,2220
-0.0144076017296638,-0.207694180987519,-7.84026670981132,-0.331777044130326,6.51269610381684,0.619068285682389,2249.5
-0.0795665071063107,-0.214675497995005,-7.95069300052402,-0.331777061596353,6.49122855401731,0.617497489355594,2249.5
-0.0950484832122978,-0.223402144255481,-8.06111929259303,-0.331777079262825,6.46888833959178,0.622209878335978,2249.5
-0.0751978403942263,-0.230383461263464,-8.06111927500208,-0.442369221656848,6.44584999346546,0.61854468690679,2220
-0.127181268250255,-0.235619449018907,-8.17154556555927,-0.442369239627147,6.42228804856353,0.63093652459595,2249.5
-0.14380466676093,-0.242600766027435,-8.28197185747275,-0.442369257797891,6.39802797196081,0.62168627956038,2249.5
0.0794513936471474,-0.247836753782859,-8.28197185747275,-0.442369257797891,6.37324429658249,0.618021088131192,2249.5
0.0570083593821749,-0.254818070791397,-8.39239814787442,-0.442369276272463,6.34776248950338,0.624217006975772,2220
0.025318474710515,-0.263544717051385,-8.50282444092025,-0.442369295016135,6.32140801779826,0.62168627956038,2220
0.0100216065442745,-0.268780704806761,-8.6132507311664,-0.442369313994979,6.29452994731755,0.616973890579996,2249.5
-0.0138761589731949,-0.270526034059359,-8.6132507311664,-0.442369313994979,6.26747734391164,0.623257075887175,2220
